#a,Org.,Prog.,Econ.,Denominación (cat),Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Créditos Iniciales,Modificaciones de crècido,l,Obligaciones reconegudes
2025,032  ,1721 ,227991 ,PREST SERVEIS -ESPAIS NATURALS-PLATJA             ,032,17   ,22    ,15000,0,,0
2025,031  ,920  ,22100  ,ELECTRICITAT EDIFICIS MPALS                       ,,9    ,221   ,214523,30482.03,,51716.56
2025,052  ,4312 ,22100  ,ELECTRICITAT MERCAT MPAL                          ,,4    ,221   ,12827,5966.68,,8753.8
2025,041  ,3232 ,221002 ,SUBM. ENERGIA ELÈCTRICA ESCOLES                   ,,3    ,221   ,132994,30852.01,,72328.42
2025,031  ,920  ,22700  ,NETEJA EDIFICIS MUNICIPALS                        ,031,92   ,22    ,674725,0,,246481.2
2025,044  ,231  ,22100  ,ELECTRICITAT EDIFICIS SERVEIS SOCIALS             ,,2    ,221   ,32637,9668.02,,17382.65
2025,044  ,2312 ,227996 ,CONTR PREST SERVEIS RESIDÈNCIA AVIS               ,044,23   ,22    ,26083,0,,12158.9
2025,063  ,924  ,227993 ,CONTR PREST SERVEIS INTERCULTURALITAT             ,063,92   ,22    ,63000,0,,14310.08
2025,051  ,2413 ,227993 ,CONTR PREST SERVEIS ECONOMIA SOCIAL               ,051,2413 ,227993,54500,20000,,23909.47
2025,042  ,338  ,22799  ,"CALENDARI FESTIU, CONTR PREST SERVEIS             ",042,33   ,22    ,200000,0,,31401.92
2025,051  ,2412 ,227994 ,CONTR PREST SERVEIS CLUB DE FEINA                 ,051,2412 ,227994,148945,0,,62060.15
2025,062  ,311  ,22700  ,NETEJA EDIFICI SALUT PÚBLICA                      ,062,31   ,22    ,56558,0,,20474.2
2025,061  ,3411 ,227994 ,PREST SERVEIS JOCS ESCOLARS I CEJ                 ,061,34   ,22    ,39509,0,,6519.15
2025,042  ,338  ,226991 ,"CALENDARI FESTIU, DESPESES DIVERSES               ",042,33   ,22    ,158000,33759,,73676.54
2025,052  ,4312 ,22700  ,NETEJA MERCAT MUNICIPAL                           ,052,43   ,22    ,42234,0,,15284.85
2025,031  ,1500 ,22104  ,VESTUARI BRIGADA                                  ,031,15   ,22    ,50820,0,,8704.8
2025,061  ,3401 ,13000  ,RETRIBUCIONS PERSONAL LABORAL  FIX                ,,3    ,1     ,0,26275.29,,12301.04
2025,064  ,334  ,780    ,TRANSF DE CAPITAL AGRUPACIÓ CONXITA BUSQUETS      ,064,334  ,780   ,0,10000,,6000
2025,031  ,160  ,740    ,TRANSFERÈNCIA DE CAPITAL APSA                     ,031,160  ,740   ,0,289349.8,,0
2025,0111 ,491  ,740    ,TRANSFERENC CAPITAL PRAT COMUNICACIÓ              ,011,491  ,740   ,25000,0,,0
2025,0112 ,419  ,48905  ,TRANSF CORRENTS AMICS DEL CAVALL (AMICS DEL PRAT) ,011,419  ,48905 ,15000,0,,9000
2025,0112 ,419  ,48906  ,TRANSF CORRENTS AMICS DEL PRAT  APLEC DE LA TARTAN,011,419  ,48906 ,4000,0,,2400
2025,0112 ,432  ,12001  ,SOUS DEL GRUP A2                                  ,,4    ,1     ,15441.76,0,,7581.42
2025,0112 ,432  ,12006  ,TRIENNIS                                          ,,4    ,1     ,555.48,0,,275.21
2025,0112 ,432  ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,4    ,1     ,6237,0,,3044.25
2025,0112 ,432  ,12101  ,COMPLEMENT ESPECÍFIC                              ,,4    ,1     ,13048,0,,6368.67
2025,012  ,920  ,12004  ,SOUS DEL GRUP C2                                  ,,9    ,1     ,5012.3,0,,0
2025,012  ,920  ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,9    ,1     ,1802.5,0,,0
2025,012  ,920  ,12101  ,COMPLEMENT ESPECÍFIC                              ,,9    ,1     ,5522.16,0,,0
2025,012  ,920  ,16000  ,QUOTES SOCIALS SEGURETAT SOCIAL                   ,,9    ,1     ,3920.64,0,,0
2025,012  ,92010,12006  ,TRIENNIS                                          ,,9    ,1     ,10203.8,0,,4354.95
2025,012  ,9204 ,11000  ,RETRIBUCIONS BÀSIQUES PERSONAL EVENTUAL           ,,9    ,1     ,77120.12,0,,38616.39
2025,012  ,9204 ,15400  ,INDEMNITZACIONS FI CONTRACTES/NOMENAMENTS         ,,9    ,1     ,2500,0,,0
2025,012  ,9204 ,15500  ,ADEQUACIONS RELACIÓ LLOCS DE TREBALL              ,,9    ,1     ,1000000,0,,0
2025,014  ,231  ,632    ,INV MILLORA EQUIPAMENTS I SERVEIS                 ,014,231  ,632   ,106409.52,0,,0
2025,014  ,440  ,12004  ,SOUS DEL GRUP C2                                  ,,4    ,1     ,10024.64,0,,495.68
2025,014  ,92011,12003  ,SOUS DEL GRUP C1                                  ,,9    ,1     ,11826.64,0,,5913.32
2025,021  ,1500 ,12003  ,SOUS DEL GRUP C1                                  ,,1    ,1     ,5913.3,0,,0
2025,021  ,1514 ,12004  ,SOUS DEL GRUP C2                                  ,,1    ,1     ,10024.64,0,,5012.32
2025,021  ,1521 ,609    ,INV EN BENS D'US GENERAL                          ,021,1521 ,609   ,1800000,0,,0
2025,021  ,1522 ,632    ,INV MILLORA EQUIPAMENTS I SERVEIS                 ,021,1522 ,632   ,400000,0,,0
2025,031  ,1622 ,227001 ,GESTIÓ APSA TAXA DE RESIDUS                       ,031,16   ,22    ,236000,0,,0
2025,031  ,165  ,619    ,INV MILLORES ENLLUMENAT PÚBLIC                    ,031,165  ,619   ,100000,1160542.6,,13517.26
2025,032  ,172  ,619    ,MILLORA INFRAESTRUCTURA I BENS US GENERAL         ,032,172  ,619   ,365000,0,,0
2025,032  ,419  ,489    ,APORT. CONSELL REGULADOR IGP RAÇA PRAT            ,032,419  ,489   ,6000,2400,,5871.78
2025,032  ,419  ,48903  ,TRANSF CORRENTS ASSOC CRIADORS RAÇA PRAT          ,032,419  ,48903 ,8000,3200,,7514.86
2025,032  ,425  ,6091   ,INV MILLORA EN INSTAL·LACIONS - ENERGIA           ,032,425  ,6091  ,50000,2200367.7,,1500439.07
2025,032  ,4311 ,227991 ,CONTR PREST SERVEIS PRODUCTE LOCAL                ,032,43   ,22    ,50000,0,,19116.8
2025,041  ,3231 ,12004  ,SOUS DEL GRUP C2                                  ,,3    ,1     ,5012.3,0,,0
2025,041  ,326  ,227991 ,PREST SERV FORMACIÓ PARES I MARES                 ,041,32   ,22    ,3000,0,,0
2025,042  ,3321 ,2260902,DESP DIVERSES PLA DE LECTURA                      ,042,33   ,22    ,20000,0,,0
2025,042  ,334  ,48927  ,TRANSF CORRENTS AMPA MARE DE DEU DEL CARME (COLLA ,042,334  ,48927 ,3000,1200,,3000
2025,042  ,334  ,48928  ,TRANSF CORRENTS ASSOCIACIÓ PICACRESTES            ,042,334  ,48928 ,3000,0,,1800
2025,042  ,338  ,48901  ,TRANSF COR COLLA DIABLES DEL PRAT (SANT POLLIN)   ,042,338  ,48901 ,6000,0,,0
2025,044  ,2311 ,632    ,INV MILLORA EQUIPAMENTS I SERVEIS                 ,044,2311 ,632   ,50000,0,,0
2025,044  ,2312 ,221991 ,SUBMINISTRAMENTS DIVERSOS RESIDÈNCIA D'AVIS       ,044,23   ,22    ,3000,0,,0
2025,044  ,2312 ,227992 ,CONTR PRESTACIÓ SERVEIS SAD DEPENDÈNCIA           ,044,23   ,22    ,2278484,0,,0
2025,044  ,2312 ,227993 ,CONTR TELEASSISTÈNCIA                             ,044,23   ,22    ,155000,0,,0
2025,044  ,2312 ,227994 ,CONTR PRESTACIÓ SERVEIS SAD SOCIAL                ,044,23   ,22    ,612416,0,,59196.94
2025,044  ,2312 ,46501  ,TRANSF TRANSPORT ADAPTAT-CONSELL COMARCAL         ,044,2312 ,46501 ,232000,0,,0
2025,044  ,2313 ,465    ,TRANSF CORRENTS EAIA CONSELL COMARCAL             ,044,2313 ,465   ,20000,0,,0
2025,044  ,2313 ,48902  ,TRANSF CORRENTS ESCOLES BRESSOL                   ,044,2313 ,48902 ,35000,0,,9896.28
2025,044  ,2313 ,48903  ,TRANSF CORRENTS SAO PRAT                          ,044,2313 ,48903 ,140000,56000,,140000
2025,044  ,2313 ,48904  ,TRANSF ACTIVITATS LLEURE SOCIOEDUCATIU            ,044,2313 ,48904 ,350000,0,,0
2025,044  ,2313 ,48905  ,TRANSF CORRENTS EDUVIC                            ,044,2313 ,48905 ,67186,24000,,64311.6
2025,044  ,2313 ,48906  ,TRANSF CORRENT FUNDACIÓ CATALANA ESPLAI GISC I JOV,044,2313 ,48906 ,45300,18000,,18000
2025,044  ,2316 ,48914  ,"TRANSF CORRENT CASES ACOLLIDA VVM, AGI            ",044,2316 ,48914 ,28000,11200,,28000
2025,051  ,2413 ,48921  ,TR CORRENTS EI SAOPRAT SL  -LLOGUER NAU-          ,051,2413 ,48921 ,10000,0,,6000
2025,051  ,433  ,22707  ,DOTACIÓ PREMIS DELTA                              ,051,433  ,22707 ,4000,0,,4000
2025,052  ,430  ,12004  ,SOUS DEL GRUP C2                                  ,,4    ,1     ,10024.64,0,,2570.67
2025,052  ,430  ,12006  ,TRIENNIS                                          ,,4    ,1     ,4019.77,0,,76.93
2025,052  ,430  ,227992 ,CONTR PREST SERVEIS ENLLUMENAT DE NADAL           ,052,43   ,22    ,54200,0,,0
2025,052  ,430  ,48906  ,XECS DE COMERÇ                                    ,052,430  ,48906 ,50000,0,,0
2025,061  ,3411 ,48924  ,CONVENI FUNDACIÓ PRIVADA AE PRAT PROMOCIÓ FUTBOL  ,061,3411 ,48924 ,86000,0,,0
2025,064  ,3302 ,12004  ,SOUS DEL GRUP C2                                  ,,3    ,1     ,10024.64,0,,5012.31
2025,012  ,92010,12004  ,SOUS DEL GRUP C2                                  ,,9    ,1     ,0,10024.64,,0
2025,032  ,170  ,609    ,MILLORA RESILIÈNCIA SERV MPALS CONSUM AIGUA/SEQUER,032,170  ,609   ,0,168035.16,,0
2025,21   ,1521 ,44901  ,CONVENI HABITAT 3                                 ,21 ,1521 ,44901 ,192857,0,,0
2025,031  ,160  ,44901  ,TRANSFERÈNCIA SERVEIS CLAVEGUERAM                 ,03 ,16   ,44    ,0,983740,,0
2025,021  ,231  ,632    ,INV MILLORA EQUIPAMENTS ACCIÓ SOCIAL              ,021,231  ,632   ,0,478267.04,,311779.33
2025,063  ,2318 ,12000  ,SOUS DEL GRUP A1                                  ,,2    ,1     ,0,15441.76,,8697.65
2025,021  ,150  ,640    ,"REDACCIÓ DE PROJECTES, ESTUDIS, DIRECCIONS OBRES  ",021,150  ,640   ,0,317633.5,,71871.53
2025,042  ,336  ,22602  ,PUBLICACIÓ BECA RECERCA HISTÒRICA                 ,042,33   ,22    ,0,3000,,0
2025,061  ,3423 ,121039 ,RETRIBUCIONS COMPLEMENTÀRIES SUPLÈNCIES           ,,3    ,1     ,27000,0,,10724.43
2025,061  ,3423 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,3    ,1     ,224622.21,0,,103141.36
2025,061  ,3423 ,13001  ,HORES EXTRAORDINÀRIES PERSONAL LABORAL FIX        ,,3    ,1     ,8000,0,,2580.08
2025,061  ,3423 ,13002  ,ALTRES REMUNERACIONS PERSONAL LABORAL FIX         ,,3    ,1     ,5835.48,0,,3613.77
2025,061  ,3423 ,151    ,GRATIFICACIÓ SERVEIS FUNCIONARIS                  ,,3    ,1     ,10000,0,,3851.34
2025,061  ,3423 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,3    ,1     ,144802.21,0,,65783.73
2025,061  ,912  ,10000  ,RETRIBUCIONS BÀSIQUES ÒRGANS DE GOVERN            ,,9    ,1     ,63119.56,0,,31559.78
2025,061  ,912  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,9    ,1     ,18817.08,0,,8168.55
2025,062  ,311  ,226991 ,DESP. DIVERSES                                    ,062,31   ,22    ,500,0,,75
2025,062  ,311  ,227991 ,PREST SERVEIS SALVAMENT PLATJA                    ,062,31   ,22    ,245000,0,,0
2025,062  ,3111 ,12000  ,SOUS DEL GRUP A1                                  ,,3    ,1     ,17560.44,0,,8780.22
2025,062  ,3111 ,12003  ,SOUS DEL GRUP C1                                  ,,3    ,1     ,23653.28,0,,11826.64
2025,062  ,3111 ,12004  ,SOUS DEL GRUP C2                                  ,,3    ,1     ,35086.22,0,,14632.74
2025,062  ,3111 ,12006  ,TRIENNIS                                          ,,3    ,1     ,16308.76,0,,7074.94
2025,062  ,3111 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,3    ,1     ,36360.94,0,,17073.19
2025,062  ,3111 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,3    ,1     ,87173.52,0,,40380.34
2025,062  ,3111 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,3    ,1     ,63784.08,0,,24052.04
2025,062  ,3112 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,3    ,1     ,41286.12,0,,20643.06
2025,062  ,3112 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,3    ,1     ,13265.28,0,,5719.7
2025,062  ,3112 ,22106  ,MATERIAL SANITARI                                 ,062,31   ,22    ,3400,0,,0
2025,062  ,3112 ,226991 ,DESP. DIVERSES PROMOCIÓ DE LA SALUT               ,062,31   ,22    ,4250,0,,75
2025,062  ,3112 ,227992 ,PROGRAMES SALUT COMUNITARIA                       ,062,31   ,22    ,3825,0,,0
2025,062  ,3112 ,48902  ,TRANSF CORRENTS ENTITATS                          ,062,3112 ,48902 ,4000,1378.64,,3325.18
2025,011  ,9203 ,12003  ,SOUS DEL GRUP C1                                  ,,9    ,1     ,0,11826.64,,0
2025,062  ,3112 ,48903  ,TRANSF CORRENTS ASSOCIACIÓ FAMILIARS ALZHEIMER    ,062,3112 ,48903 ,32000,12800,,32000
2025,062  ,3112 ,48906  ,CONVENI CREU ROJA                                 ,062,3112 ,48906 ,6000,2400,,6000
2025,062  ,3113 ,12001  ,SOUS DEL GRUP A2                                  ,,3    ,1     ,61767.04,0,,30509.92
2025,062  ,3113 ,12006  ,TRIENNIS                                          ,,3    ,1     ,10898.99,0,,5246.9
2025,062  ,3113 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,3    ,1     ,25700.36,0,,12699.28
2025,062  ,3113 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,3    ,1     ,53000.92,0,,26184.77
2025,062  ,3113 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,3    ,1     ,91947.02,0,,45966.94
2025,062  ,3113 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,3    ,1     ,77753.36,0,,26074.38
2025,062  ,3113 ,22113  ,MATERIAL SANITAT AMBIENTAL                        ,062,31   ,22    ,17000,0,,100
2025,062  ,3113 ,22799  ,SERVEIS DIVERSOS SEGURETAT ALIMENTARI             ,062,31   ,22    ,18000,0,,0
2025,062  ,3113 ,227992 ,TREBALLS TÈCNICS ANÀLISI AIGUA I ALIMENTS         ,062,31   ,22    ,63840,-374.86,,31577.35
2025,062  ,3113 ,227994 ,GESTIÓ COLÒNIES CONTRALADES GATS                  ,062,31   ,22    ,84000,0,,28529.75
2025,062  ,3113 ,465    ,"TRANSF. CORRENTS COMARQUES, CONV MOSQUITS         ",062,3113 ,465   ,20000,374.86,,0
2025,062  ,312  ,22799  ,CONTR PREST SERVEIS PERS AMB VULNERABILITAT       ,062,31   ,22    ,240000,0,,100000
2025,062  ,493  ,12001  ,SOUS DEL GRUP A2                                  ,,4    ,1     ,15441.76,0,,7720.88
2025,062  ,493  ,12006  ,TRIENNIS                                          ,,4    ,1     ,7122.96,0,,3561.48
2025,062  ,493  ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,4    ,1     ,6613.18,0,,3306.59
2025,062  ,493  ,12101  ,COMPLEMENT ESPECÍFIC                              ,,4    ,1     ,13452.46,0,,6726.23
2025,062  ,493  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,4    ,1     ,11267.16,0,,4856.35
2025,063  ,135  ,12000  ,SOUS DEL GRUP A1                                  ,,1    ,1     ,17560.44,0,,7843.55
2025,063  ,135  ,12001  ,SOUS DEL GRUP A2                                  ,,1    ,1     ,15441.76,0,,7720.88
2025,063  ,135  ,12006  ,TRIENNIS                                          ,,1    ,1     ,9464.38,0,,4637.75
2025,063  ,135  ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,1    ,1     ,17129.28,0,,8084.19
2025,063  ,135  ,12101  ,COMPLEMENT ESPECÍFIC                              ,,1    ,1     ,38341.52,0,,17961.15
2025,032  ,432  ,609    ,INV NOVA EN INSTAL LACIONS ACCIÓ AMBIENTAL        ,032,432  ,609   ,0,205537.26,,0
2025,032  ,920  ,632    ,MILLORA EFICIENCIA ENERGÈTICA EQUIPAM MUNICIPALS  ,032,920  ,632   ,0,28738.79,,28738.78
2025,021  ,150  ,6401   ,ACORD MARC REDACCIÓ DE PROJECTES                  ,021,150  ,6401  ,0,18891.28,,3438.8
2025,014  ,231  ,625    ,INV NOU MOBILIARI ALLOTJAMENT TEMPORAL EMERGENCIA ,014,231  ,625   ,0,73982.09,,0
2025,063  ,135  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,1    ,1     ,28198.08,0,,12413.37
2025,063  ,135  ,22199  ,MATERIAL DIVERS - PROTECCIÓ CIVIL                 ,063,13   ,22    ,2000,0,,0
2025,063  ,231  ,226992 ,ALTRES DESPESES ACCIÓ COMUNITÀRIA                 ,063,23   ,22    ,5000,0,,1590
2025,063  ,2311 ,48916  ,TRANSF CORRENTS FEDERACIO SALUT MENTAL CATALUNYA  ,063,2311 ,48916 ,38000,15200,,38000
2025,063  ,2312 ,221991 ,SUBMINISTRAMENTS DIVERSOS                         ,063,23   ,22    ,3000,0,,898.73
2025,063  ,2312 ,48903  ,TRANSF CORRENTS GENT GRAN                         ,063,2312 ,48903 ,4000,0,,0
2025,063  ,2312 ,48905  ,"TRANSF CORRENTS COOP VIVENDES, CASAL AVIS         ",063,2312 ,48905 ,40000,16000,,16000
2025,063  ,2314 ,48902  ,TRANSF CORRENTS DIVERSITAT FUNCIONAL              ,063,2314 ,48902 ,10000,4000,,9319.9
2025,063  ,2314 ,48906  ,TRANSF CORRENTS DISPRAT-LLEURE                    ,063,2314 ,48906 ,70000,28000,,70000
2025,063  ,2314 ,789    ,TRANSF CAPITAL ADAP VEHICLES SERVEI PUBLIC        ,063,2314 ,789   ,30000,30000,,0
2025,063  ,2316 ,227991 ,PRESTACIÓ DE SERVEIS IGUALTAT I FEMINISMES        ,063,23   ,22    ,20000,0,,4592.5
2025,063  ,2316 ,227995 ,PRESTACIÓ SERVEIS ACTIVITATS EDUCATIVES           ,063,23   ,22    ,8500,0,,0
2025,063  ,2316 ,48901  ,TRANSF CORRENTS IGUALTAT I DRETS SOCIALS          ,063,2316 ,48901 ,4000,565.2,,1670.7
2025,063  ,2317 ,12001  ,SOUS DEL GRUP A2                                  ,,2    ,1     ,61767.04,0,,30883.53
2025,063  ,2317 ,12006  ,TRIENNIS                                          ,,2    ,1     ,10097.14,0,,4934.32
2025,063  ,2317 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,2    ,1     ,26828.62,0,,13293.39
2025,063  ,2317 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,2    ,1     ,55407.66,0,,27703.83
2025,063  ,2317 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,2    ,1     ,39229.15,0,,19523.68
2025,063  ,2317 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,2    ,1     ,61224.2,0,,24712.6
2025,063  ,2318 ,12001  ,SOUS DEL GRUP A2                                  ,,2    ,1     ,30883.52,-15441.76,,7720.88
2025,063  ,2318 ,12003  ,SOUS DEL GRUP C1                                  ,,2    ,1     ,11826.64,0,,5913.32
2025,063  ,2318 ,12004  ,SOUS DEL GRUP C2                                  ,,2    ,1     ,30073.92,0,,15036.96
2025,063  ,2318 ,12006  ,TRIENNIS                                          ,,2    ,1     ,13810.05,0,,12581.43
2025,063  ,2318 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,2    ,1     ,36438.5,0,,18160.46
2025,063  ,2318 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,2    ,1     ,83530.44,0,,41610.99
2025,063  ,2318 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,2    ,1     ,17363.44,0,,0
2025,063  ,2318 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,2    ,1     ,69493.79,0,,25408.6
2025,063  ,2319 ,12001  ,SOUS DEL GRUP A2                                  ,,2    ,1     ,61767.04,0,,23883.25
2025,063  ,2319 ,12006  ,TRIENNIS                                          ,,2    ,1     ,7557.16,0,,2362.82
2025,063  ,2319 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,2    ,1     ,26452.44,0,,10247.24
2025,063  ,2319 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,2    ,1     ,55407.66,0,,21644.02
2025,063  ,2319 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,2    ,1     ,48189.87,0,,15003.38
2025,063  ,327  ,22799  ,CONTR PREST SERVEIS COOPERACIÓ                    ,063,32   ,22    ,12750,0,,1300
2025,063  ,327  ,48901  ,TRANSF CORRENTS PROGRAMES COOPERACIÓ              ,063,327  ,48901 ,25000,0,,0
2025,063  ,327  ,48902  ,TRANSF CORRENTS EDUCACIÓ PEL DESENVOLUPAMENT      ,063,327  ,48902 ,10000,0,,0
2025,063  ,327  ,48905  ,TRANSF CORRENTS FONS CATALÀ DE COOPERACIÓ         ,063,327  ,48905 ,33000,0,,6215
2025,063  ,327  ,48907  ,TRANSF CORRENTS OPEN ARMS                         ,063,327  ,48907 ,20000,12000,,0
2025,063  ,327  ,48909  ,TRANSF CORRENTS AJUDA HUMANITÀRIA                 ,063,327  ,48909 ,0,5000,,0
2025,063  ,912  ,10000  ,RETRIBUCIONS BÀSIQUES ÒRGANS DE GOVERN            ,,9    ,1     ,66588.76,0,,33294.38
2025,063  ,912  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,9    ,1     ,18845.88,0,,8180.2
2025,063  ,924  ,22101  ,CONSUM AIGUA HORTS CIUTADANS                      ,,9    ,221   ,25850,0,,0
2025,063  ,924  ,22699  ,DESP DIVERSES ACCIÓ COMUNITARIA                   ,063,92   ,22    ,10000,0,,751.22
2025,063  ,924  ,227997 ,GESTIÓ HORTS MUNICIPALS                           ,063,92   ,22    ,110000,0,,43886.25
2025,063  ,924  ,48901  ,TRANSF CORRENTS PROMOCIÓ CÍVICA                   ,063,924  ,48901 ,42000,14000,,33991.2
2025,063  ,924  ,48903  ,TRANSF COR CENTRE INF TREBALLADORS ESTRANGERS (CIT,063,924  ,48903 ,0,3200,,3200
2025,063  ,924  ,48904  ,TRANSF CORRENTS ASSOC VEINS LA BARCELONETA        ,063,924  ,48904 ,0,5400,,5400
2025,064  ,3302 ,12001  ,SOUS DEL GRUP A2                                  ,,3    ,1     ,16986,13897.52,,14626.78
2025,064  ,3302 ,12006  ,TRIENNIS                                          ,,3    ,1     ,1879.44,962.72,,1514.12
2025,064  ,3302 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,3    ,1     ,11593.54,5989.48,,8390.77
2025,064  ,3302 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,3    ,1     ,25801.58,12147.66,,18083.74
2025,064  ,3302 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,3    ,1     ,44804.4,0,,22358.02
2025,064  ,3302 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,3    ,1     ,35566.86,10521.96,,19188.89
2025,064  ,334  ,48905  ,TRANSF CORRENTS AGRUPACIÓ CONXITA BUSQUETS        ,064,334  ,48905 ,10900,4360,,10900
2025,064  ,334  ,48906  ,TRANSF CORRENTS CE EL GLOBUS                      ,064,334  ,48906 ,27500,11000,,27500
2025,064  ,334  ,48907  ,TRANSF CORRENTS GRUP INFANTIL SANT COSME          ,064,334  ,48907 ,22600,8800,,8800
2025,064  ,334  ,48908  ,TRANSF CORRENTS AE ANTON VILA                     ,064,334  ,48908 ,3100,1240,,3100
2025,064  ,334  ,48910  ,TRANSF CORRENTS SANT PERE I SANT PAU              ,064,334  ,48910 ,3100,1240,,3100
2025,064  ,334  ,48911  ,TRANSF CORRENTS IMAGINARIUM                       ,064,334  ,48911 ,1200,480,,1200
